listing_id,body_type,color,interior_material,sunroof
20250799,Sedan,Gray,Textile,False
20395452,SUV / Crossover,Black,Other,False
19925640,Sedan,Black,Leather,
19832478,SUV / Crossover,Black,Leather,
20226209,SUV / Crossover,White,Textile,False
20226382,Hatchback,Silver,Textile,False
19984597,Sedan,White,Leather,False
19903859,SUV / Crossover,White,Leather,
20291459,SUV / Crossover,Black,Textile,False
19105508,Sedan,Black,Textile,False
18644614,Sedan,Blue,Leather,False
18579691,SUV / Crossover,Silver,Other,False
20265984,Sedan,Green,Leather,
20253621,Sedan,White,Other,
19888064,Wagon,White,Textile,False
20221468,Sedan,White,Leather,
19821151,SUV / Crossover,Silver,Leather,
18918573,Sedan,Black,Leather,
20311065,Sedan,Black,Leather,
18864771,Van,White,Textile,False
19681387,Sedan,Black,Leather,False
19868978,SUV / Crossover,White,Leather,
19005197,SUV / Crossover,White,Leather,
19553689,SUV / Crossover,White,Alcantara,
19631754,Sedan,Silver,Textile,
19213624,Sedan,Silver,Textile,False
19534157,Sedan,Green,Textile,
20363582,Sedan,Black,Leather,False
20378933,Sedan,Gray,Alcantara,
19487434,Sedan,Gray,Textile,False
20298807,Hatchback,Gold,Textile,False
19852070,Sedan,Blue,Textile,False
18050092,Wagon,Black,Leather,
19326477,Sedan,Black,Leather,
18955314,Sedan,White,Textile,False
19474474,SUV / Crossover,White,Textile,False
19407420,Van,White,Textile,False
19354278,Sedan,Red,Other,False
20130146,SUV / Crossover,Gray,Leather,
20366172,SUV / Crossover,White,Textile,
20269047,Sedan,Green,Textile,
20375610,Liftback,Brown,Textile,False
20088835,Sedan,Gray,Leather,
20024281,Pickup,White,Other,False
19319592,Sedan,White,Leather,
20162319,Sedan,Black,Textile,False
20240302,SUV / Crossover,White,Leather,
20270565,Sedan,Black,Textile,False
20382536,Sedan,Black,Textile,False
20346589,Hatchback,Gray,Leather,False
19954287,SUV / Crossover,Black,Leather,
20387616,Sedan,Blue,Leather,False
20098471,Sedan,Black,Leather,
20322131,Hatchback,Black,Textile,False
18430747,Sedan,Black,Textile,False
18751145,SUV / Crossover,White,Textile,
19837031,Sedan,Green,Velour,False
20375379,Sedan,Silver,Textile,
20184224,Sedan,Gray,Leather,
18476527,Sedan,Black,Leather,
18824445,Sedan,Green,Textile,False
18932077,SUV / Crossover,Black,Leather,
19984941,SUV / Crossover,Black,Leather,False
20346325,Sedan,Silver,Other,False
19853534,Minivan,White,Textile,
20264563,Sedan,Red,Leather,
19924915,Wagon,Silver,Other,False
20054668,SUV / Crossover,Green,Textile,False
20366182,SUV / Crossover,Gray,Leather,
20001761,Wagon,Black,Alcantara,
20289515,Sedan,White,Textile,False
19857404,SUV / Crossover,Gray,Textile,False
20191224,Minivan,Blue,Textile,False
17796014,Minivan,Black,Alcantara,
17863003,Minivan,Black,Textile,False
19867911,Sedan,Black,Other,False
19583196,Sedan,Maroon,Leather,
20367120,Sedan,Black,Other,
20337229,SUV / Crossover,Silver,Textile,False
18998522,SUV / Crossover,Black,Leather,
20283143,Sedan,Silver,Other,False
20241968,Sedan,White,Textile,False
20357074,Sedan,Black,Leather,
20139311,Coupe,Gray,Leather,
20380490,Sedan,Black,Textile,False
20016148,Hatchback,Silver,Leatherette,False
17368737,SUV / Crossover,Black,Leather,
20348018,Sedan,Black,Leather,False
20206379,Sedan,Silver,Leather,False
18724111,Sedan,White,Leather,
20280899,Sedan,Silver,Textile,
19161252,Sedan,Blue,Textile,False
20259443,Hatchback,Silver,Textile,False
19625259,Hatchback,Green,Textile,False
20311609,SUV / Crossover,Gray,Leather,
19923848,Sedan,Green,Textile,False
19923377,SUV / Crossover,Gray,Leather,False
19011435,Sedan,Black,Leather,
19030554,SUV / Crossover,Blue,Leather,
19048462,Sedan,White,Leather,
20014392,SUV / Crossover,Blue,Textile,False
19280820,SUV / Crossover,White,Leather,
20047498,SUV / Crossover,Black,Leather,
18018822,Sedan,Black,Leather,
20332247,SUV / Crossover,White,Leather,
19796557,Sedan,Green,Leather,
19205014,SUV / Crossover,Black,Leather,
19468024,Sedan,White,Leather,
19505181,Minivan,Maroon,Other,False
20152591,SUV / Crossover,Gray,Leather,
20294842,SUV / Crossover,Gray,Leather,False
18407882,SUV / Crossover,White,Other,False
19417513,Sedan,Silver,Leather,
20123885,Minivan,White,Alcantara,False
20214172,Sedan,White,Leather,
20225124,Sedan,Silver,Textile,False
19791862,SUV / Crossover,Black,Textile,
20208655,SUV / Crossover,Blue,Leather,
20386953,SUV / Crossover,White,Textile,
20381487,Van,White,Textile,False
20295556,Sedan,Black,Leather,
19767433,Sedan,Blue,Textile,False
20285025,SUV / Crossover,White,Leather,
17818097,SUV / Crossover,Gray,Other,False
18611894,Sedan,Blue,Alcantara,
20316652,Minivan,Blue,Textile,False
19267253,Sedan,White,Textile,False
19916956,SUV / Crossover,White,Leather,
19215069,Sedan,Silver,Textile,False
20349752,SUV / Crossover,White,Textile,False
20153959,Sedan,Black,Textile,False
18007738,Sedan,White,Textile,False
19703379,Pickup,Black,Leather,False
19628400,Hatchback,White,Other,False
20058120,Sedan,Black,Alcantara,False
20087446,Sedan,White,Textile,False
19764344,SUV / Crossover,White,Leather,False
20136980,Coupe,Yellow,Other,False
19575139,Minivan,Black,Textile,
17652990,Sedan,White,Leather,False
19617772,Minivan,Black,Textile,
20311836,SUV / Crossover,Black,Leather,
18890252,Minibus,White,Leather,
20186664,Sedan,Blue,Leather,
19840923,SUV / Crossover,Black,Leather,
19991483,Coupe,Black,Textile,False
20386451,SUV / Crossover,Black,Leather,
20269625,Sedan,White,Textile,False
19721610,Sedan,Black,Leather,False
19893738,Sedan,Gray,Leatherette,False
19950445,Hatchback,Gray,Leather,
18292218,Sedan,Silver,Textile,False
19734601,Sedan,Silver,Textile,False
18355084,Sedan,Brown,Textile,False
20386728,Minivan,Black,Other,False
19786352,Sedan,Blue,Textile,
20295571,SUV / Crossover,Blue,Leather,
19213599,SUV / Crossover,White,Other,False
20304402,Sedan,White,Textile,False
20345555,SUV / Crossover,Black,Leather,
19754018,Minivan,White,Textile,False
19561194,Sedan,Gray,Leather,
20007245,Sedan,Silver,Textile,False
19918164,Hatchback,Silver,Textile,False
19866820,Sedan,Red,Textile,False
20397738,Sedan,White,Leather,
19802282,Sedan,Gray,Textile,False
19786969,Sedan,Gray,Textile,False
20322061,Sedan,Silver,Textile,
20243890,Minivan,Beige,Textile,False
20054364,Sedan,Gray,Textile,False
20131360,SUV / Crossover,White,Leather,False
19702427,SUV / Crossover,Gray,Textile,False
19570908,Sedan,Blue,Textile,
19755957,Wagon,White,Alcantara,False
20374605,SUV / Crossover,White,Leather,
19387855,Sedan,Black,Textile,False
19573569,Sedan,White,Textile,False
20012809,SUV / Crossover,Black,Leather,
20411436,Coupe,Red,Leather,
20388950,Sedan,Brown,Leather,False
20331973,Sedan,Black,Leather,False
20402309,SUV / Crossover,Black,Textile,
19032274,Sedan,Silver,Textile,False
19758667,SUV / Crossover,Silver,Alcantara,
20149472,Sedan,Black,Textile,False
20169470,SUV / Crossover,Gray,Other,
20256320,Pickup,Gray,Textile,False
19001123,Sedan,Gray,Leather,False
19681525,Sedan,Silver,Textile,False
20171246,SUV / Crossover,Black,Leather,False
20119834,Sedan,White,Textile,False
20225111,SUV / Crossover,Silver,Leather,
19984333,Sedan,Black,Leather,
19747865,Minivan,Black,Leatherette,False
20375444,Sedan,White,Alcantara,False
20280905,Sedan,Black,Leather,
20001804,Sedan,Black,Leather,
20007026,Liftback,Gray,Leather,
20171276,Minivan,Black,Textile,
19592508,SUV / Crossover,Silver,Leather,
20079618,Sedan,White,Textile,False
20061554,Sedan,White,Leather,
20149425,Sedan,Black,Textile,False
20088870,Sedan,Black,Textile,False
20350912,Sedan,Black,Leather,
18561686,Sedan,Black,Leather,
19388184,Coupe,White,Leather,
19301743,Sedan,Black,Leather,False
20097803,Hatchback,Silver,Textile,
20232055,SUV / Crossover,Black,Textile,False
18969054,Sedan,Black,Textile,False
20371748,Sedan,White,Textile,False
20323293,SUV / Crossover,Black,Textile,False
20284603,Hatchback,Black,Textile,False
18527799,Sedan,Silver,Other,False
20313539,SUV / Crossover,White,Textile,False
19571309,Sedan,Black,Textile,False
19892828,Sedan,Silver,Textile,
20123912,Minivan,Black,Leather,False
20209512,Sedan,Black,Leather,
19382766,Sedan,White,Textile,
20397552,Hatchback,Gray,Textile,False
20293148,Sedan,Brown,Other,
18922397,SUV / Crossover,White,Leather,
19910655,Sedan,Blue,Textile,
19397078,Sedan,Green,Textile,
17626627,Sedan,Gray,Leather,False
20195021,SUV / Crossover,Black,Textile,False
20287183,SUV / Crossover,Black,Leather,
20272443,Sedan,Silver,Leather,
19393019,Sedan,Silver,Textile,
20009275,SUV / Crossover,Gold,Textile,False
20319212,SUV / Crossover,Gray,Alcantara,
19857277,Sedan,Blue,Textile,
20075559,Minivan,Black,Leather,False
19683291,Hatchback,Silver,Other,False
19950861,SUV / Crossover,Black,Textile,False
19515060,SUV / Crossover,Black,Leather,
20397000,Wagon,Silver,Textile,False
20163484,Sedan,Gray,Leather,False
20033355,Sedan,Black,Leather,
19781828,Hatchback,Gray,Leather,False
20079432,SUV / Crossover,Black,Leatherette,False
18616877,Sedan,White,Textile,
18287630,Sedan,White,Textile,False
17303840,Sedan,Black,Leather,False
20152321,Sedan,Black,Leather,False
20297602,Sedan,White,Textile,False
20291700,Sedan,Black,Leather,
20314106,Wagon,Black,Velour,False
20213051,SUV / Crossover,Silver,Leather,False
20401327,Minivan,Red,Textile,False
19853052,Sedan,White,Textile,False
19586210,Sedan,Gray,Textile,False
18574491,SUV / Crossover,Black,Leather,
19553424,Van,White,Other,False
19120952,SUV / Crossover,Black,Other,False
20213128,SUV / Crossover,White,Velour,False
20378095,SUV / Crossover,Gray,Leather,False
19472933,Hatchback,Blue,Leather,False
20331983,Sedan,Silver,Leather,
19706083,Sedan,Blue,Leather,
20070190,Sedan,Black,Leather,
19574967,Sedan,Blue,Leather,
19852809,SUV / Crossover,Black,Textile,False
20143769,Sedan,Gray,Textile,False
19925671,Sedan,Silver,Velour,False
20083035,SUV / Crossover,White,Leather,
19905639,Hatchback,Black,Textile,
20352490,Sedan,Black,Textile,False
19558033,Sedan,Black,Alcantara,False
19864890,Minivan,White,Textile,False
19858690,Sedan,Black,Leather,
20397046,Sedan,White,Leather,False
20004771,Hatchback,Silver,Leather,False
19994171,SUV / Crossover,White,Leatherette,False
20348256,Hatchback,White,Textile,False
20006902,Sedan,Gray,Leather,False
19405558,Sedan,Gray,Leather,False
19913422,Sedan,Gray,Leather,
20080139,Sedan,Black,Other,
17638940,Hatchback,Gray,Alcantara,False
20274729,Sedan,Black,Alcantara,False
19837564,SUV / Crossover,White,Textile,False
20259734,SUV / Crossover,Black,Textile,False
20080091,Sedan,White,Other,False
20007616,Hatchback,Blue,Textile,False
20080074,SUV / Crossover,Gray,Other,False
19476111,Sedan,Silver,Textile,False
20080060,Sedan,Black,Other,False
19659519,SUV / Crossover,Black,Textile,False
20006922,SUV / Crossover,White,Leather,
19474662,Sedan,Blue,Alcantara,False
19775448,Coupe,Silver,Leather,
20211949,Coupe,Black,Leather,
19592067,Sedan,Black,Leather,
19349027,SUV / Crossover,White,Other,False
20121326,SUV / Crossover,Maroon,Other,
19635830,SUV / Crossover,Green,Textile,False
19728301,Sedan,White,Leather,False
19230585,Hatchback,White,Textile,False
18688297,SUV / Crossover,Gold,Textile,False
20237782,SUV / Crossover,White,Textile,False
18521817,SUV / Crossover,Black,Textile,False
18345706,Sedan,Gray,Textile,False
18895045,Sedan,Gray,Other,False
20237550,Minivan,Silver,Other,False
20010188,SUV / Crossover,Gray,Textile,False
18631408,SUV / Crossover,Black,Leather,
20064680,Sedan,Black,Textile,False
19240806,Sedan,Blue,Leather,False
20018691,Sedan,Black,Leather,
19966959,Sedan,Blue,Other,False
18830387,Sedan,Black,Textile,False
20210234,Coupe,Black,Leather,
20302750,SUV / Crossover,Brown,Textile,False
20378910,Sedan,Beige,Leather,
20296535,SUV / Crossover,Black,Leather,
19887743,Sedan,Silver,Alcantara,False
19664002,Sedan,Maroon,Textile,False
18736516,SUV / Crossover,Gray,Leather,
20099815,Sedan,Red,Textile,False
19549919,SUV / Crossover,Blue,Leather,
20366109,Sedan,Black,Velour,False
19967765,SUV / Crossover,Gray,Textile,False
18212465,Sedan,Gray,Leather,False
18647686,Sedan,Silver,Textile,False
20322156,SUV / Crossover,Gray,Textile,False
18681220,Liftback,Gray,Textile,False
20329895,SUV / Crossover,Silver,Leather,
19998263,SUV / Crossover,White,Textile,False
20016657,Sedan,White,Textile,False
20020788,Sedan,Brown,Leather,False
20182921,Limo,White,Leather,
17723052,Sedan,Brown,Textile,False
20152660,Hatchback,Red,Alcantara,False
20208294,Sedan,Black,Leather,
19763895,Sedan,Silver,Other,False
17231812,Van,Red,Textile,False
19879398,Coupe,White,Leather,False
19741331,Minivan,White,Textile,
18981976,SUV / Crossover,Black,Alcantara,False
18378986,Sedan,Black,Leather,
20292566,Coupe,Black,Leather,
19382740,Sedan,Black,Leather,
20219034,Sedan,Blue,Leather,
18860504,Hatchback,Beige,Textile,False
20128526,Pickup,White,Textile,False
20199382,Sedan,Blue,Textile,False
19580966,Sedan,White,Velour,False
20329703,SUV / Crossover,White,Leather,
20245638,Sedan,White,Textile,False
20377559,Sedan,Silver,Leather,False
20245612,Sedan,Black,Leather,False
19389758,SUV / Crossover,Black,Leather,
19878956,Sedan,Blue,Textile,False
20008262,SUV / Crossover,Black,Leather,
20387933,Van,White,Textile,False
19353444,Sedan,Black,Leather,
19690319,Sedan,Black,Leather,False
20245700,SUV / Crossover,Silver,Alcantara,
20307291,Sedan,Blue,Textile,False
20118665,Sedan,Gray,Leather,
18586855,Sedan,Black,Textile,False
19950108,Sedan,White,Alcantara,False
20208405,Sedan,White,Leather,
20101030,Sedan,Black,Leather,False
19976429,Sedan,Black,Textile,False
20023583,Sedan,Black,Textile,False
19760563,Sedan,Silver,Textile,False
20025610,Sedan,Black,Textile,False
19937100,Sedan,Black,Leather,
19799744,Sedan,Silver,Textile,
18100469,Sedan,Black,Leather,
20369326,Hatchback,Silver,Textile,False
20081073,Sedan,Silver,Leather,False
18635341,Sedan,White,Leather,False
13334639,Sedan,Silver,Leather,
19446084,Sedan,Gray,Textile,False
19810304,Sedan,White,Leather,False
20051283,SUV / Crossover,Green,Textile,False
20101535,SUV / Crossover,Black,Textile,False
19476587,Hatchback,Gray,Textile,False
20163237,Sedan,White,Leather,
20289917,SUV / Crossover,Black,Textile,False
18816405,Sedan,Silver,Textile,False
19639231,SUV / Crossover,Silver,Leather,
19294799,Sedan,Blue,Textile,False
18840104,Coupe,White,Textile,False
20087328,Sedan,White,Textile,False
19950402,Minivan,White,Alcantara,
20026849,Sedan,Black,Textile,False
18751928,Sedan,Gray,Textile,False
20388560,Sedan,Blue,Leather,False
18934625,SUV / Crossover,Black,Leather,
20388352,Sedan,Black,Other,False
20039401,Sedan,Maroon,Velour,False
19017501,Hatchback,White,Other,False
20123306,Sedan,Gray,Leather,
20355546,Sedan,Silver,Leather,False
19165204,Hatchback,Black,Other,False
20146163,Minivan,White,Textile,
20119852,Sedan,White,Leather,
20268755,Hatchback,Beige,Textile,False
19716396,Sedan,Beige,Textile,False
20325859,Sedan,Black,Textile,False
19982284,Sedan,White,Leather,
19855812,Sedan,Black,Leather,False
20156567,SUV / Crossover,Brown,Leather,
19444835,Sedan,White,Textile,False
20345548,Van,White,Other,False
19409052,SUV / Crossover,Blue,Leather,False
20043769,SUV / Crossover,Beige,Leather,
20084582,Sedan,Blue,Textile,False
20313670,Hatchback,Gray,Textile,False
20055914,Van,White,Other,False
20345630,Van,White,Other,False
20350600,Sedan,Silver,Other,
19883126,Van,White,Other,False
19527433,Minivan,Purple,Other,False
20293020,Sedan,White,Leather,
19528229,Van,White,Other,False
20122996,Sedan,Gray,Textile,
20127146,SUV / Crossover,Black,Leather,
20232644,SUV / Crossover,White,Leather,
20010550,SUV / Crossover,Blue,Leather,
20072842,Hatchback,Black,Leather,False
20029503,Sedan,Gray,Leather,
19961559,SUV / Crossover,Black,Leather,
18885130,SUV / Crossover,Black,Leather,
20295459,Sedan,Silver,Textile,False
20176349,Sedan,Gray,Textile,False
19764851,Sedan,Blue,Textile,False
20231074,Sedan,Gray,Textile,False
20356477,Sedan,White,Leather,False
19508694,Sedan,White,Textile,False
19581334,Minivan,Silver,Textile,
20303781,Wagon,Blue,Other,False
19500957,Sedan,Silver,Leather,
20251881,SUV / Crossover,Black,Leather,False
20012432,Sedan,Cyan,Textile,False
16773513,Sedan,Beige,Leather,False
20322989,Hatchback,Beige,Other,False
20210754,Sedan,White,Leather,False
19604368,SUV / Crossover,White,Other,False
18575204,SUV / Crossover,Silver,Leather,
20009892,Sedan,White,Other,False
20208778,SUV / Crossover,Gray,Other,False
20367147,SUV / Crossover,White,Leather,
20135125,Sedan,White,Textile,False
20133199,Sedan,Green,Leather,False
20386831,Minivan,Silver,Textile,
19731005,Coupe,Black,Leather,
19434769,SUV / Crossover,White,Textile,False
20103589,Sedan,Beige,Other,False
19201838,Sedan,White,Textile,False
20154278,Sedan,Black,Textile,False
20185532,Sedan,Gray,Velour,False
19317317,Sedan,Black,Leather,
20111899,Sedan,White,Textile,False
20071288,Sedan,White,Leatherette,False
18575853,Sedan,Black,Textile,False
18814954,Sedan,Black,Leather,False
19029167,Minivan,White,Alcantara,False
20114298,SUV / Crossover,White,Textile,False
20243666,SUV / Crossover,Gray,Alcantara,False
20289321,SUV / Crossover,White,Textile,False
19813817,Sedan,Black,Textile,False
20188332,SUV / Crossover,White,Leather,
20330197,Sedan,White,Textile,
20031921,Sedan,White,Leather,
20302148,SUV / Crossover,Black,Leather,
19729092,SUV / Crossover,White,Leather,
18626766,SUV / Crossover,White,Other,False
19749638,Liftback,Blue,Leather,False
20115046,Sedan,Silver,Other,False
19172444,Sedan,White,Alcantara,False
20190193,SUV / Crossover,Green,Textile,False
19459555,Sedan,Black,Other,False
19070789,SUV / Crossover,Black,Leather,
20136663,Sedan,Black,Leather,
20322632,Coupe,Red,Textile,
20287761,Sedan,Silver,Other,False
19960170,Sedan,Silver,Leather,
19794489,Sedan,Gray,Leather,
19394771,Hatchback,Green,Other,False
19636465,Sedan,Silver,Textile,False
19937118,Sedan,Gray,Textile,
19950772,Minivan,Silver,Textile,False
20318590,SUV / Crossover,Silver,Textile,False
19676843,Sedan,Silver,Textile,False
20271786,Sedan,Gray,Textile,False
19894995,SUV / Crossover,Gray,Other,
20028155,Sedan,Gray,Leather,False
20012545,Sedan,Black,Leather,
18454247,Minivan,Green,Textile,
19600481,Sedan,Black,Leather,
20022032,SUV / Crossover,White,Textile,False
19501477,SUV / Crossover,Black,Other,False
19571585,SUV / Crossover,White,Leather,
20026447,SUV / Crossover,Gray,Leather,
20337538,Sedan,White,Alcantara,False
20231235,Sedan,Silver,Textile,
20291531,Hatchback,White,Textile,False
20397579,Sedan,Red,Other,False
19667900,SUV / Crossover,Blue,Leather,
19913473,SUV / Crossover,White,Leather,False
19279679,SUV / Crossover,White,Leather,False
20381989,Sedan,White,Textile,False
20182493,SUV / Crossover,Gray,Leather,
18806311,SUV / Crossover,Black,Leather,
